Datum;Titel;Text;Link;Quelle;Autor
06.12.2019;So baut man Data Science Plattformen - Teil 2: Intelligentes Benutzer- und Rollenkonzept;, ×, Data Science Plattformen,  - Beitrag vom 06.12.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/how-to-analytikplattformen-berechtigungen-benutzerrollen;EODA;
03.12.2019;So baut man Data Science Plattformen - Teil 1: UI und Teams;, ×, Data Science Plattformen, Lesezeit: ca. 2min.,  - Beitrag vom 03.12.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/how-to-analytikplattformen-teil-1-ui-teams-2;EODA;
28.11.2019;Versionsverwaltung – Die unkomplizierte Arbeit am gemeinsamen Projekt ;, ×, Versionsverwaltung, Wer im, Jahr, 2019 einen Job als Entwickler antritt, sei es in der Softwareentwicklung oder im Bereich Data Science, Data-Ops, etc., der wird zu meist relativ früh mit einem Tool zur Versionsverwaltung konfrontiert. Programme wieGit, SVN undBitKeeper, werden primär verwendet, um die Entwicklungshistorie transparent vor- und, zurückzuspulen, oder neue Features auf, separaten,  Entwicklungszweigen zu entwickeln, ., Außerdem, zeichnet sich, die Versionskontrolle, für, die, lineare Skriptentwicklung, und das Code Management, aus, ., Auch wenn das zum Einstieg benötigte Vokabular vergleichsweise gering erscheint, so sollte man sich davon nicht täuschen lassen, ., Für Personen, ,, die zum ersten Mal mit, diesen Tools, arbeiten,, erfordert das, Einsteigen, , ein ungewohntes Denken beim Anwenden., , Um, produktiv, mit den Tools, arbeiten, zu, können, ,, reich, t, zum, Einstieg, eine Handvoll, , Vokab, eln, ,, um einen, transparenten und, konfliktfreien, A, r, beitsablauf, , gewährleisten, zu, können., , Neben den gängigen, Befehlen, bieten alle Tools eine, große, Funktionsvielfalt, ,, , die, für spezifische Anwendungsfälle, hilfreich sind, aber auch die Komplexität der, Arbeitsablaufs, erhöh, en, ., , In diesem Artikel, geben, wir, zum einen, eine kurze Einführung in die Aufgaben einer Software zur Versionsverwaltung, und zum, anderen wird eines dieser, Tools genauer betrachtet., , Protokollieren, Archivieren, Die grundlegende Arbeitsweise der Versionsverwaltungstools ist recht simpel. In dem Einstiegspunkt, einem, (Projekt-), Ordner, werden Änderungen an, den, Dateien, verfolgt, ., , Es werden grundsätzlich nicht alle Dateien auf Änderungen überwacht, sondern nur Dateien die, vom Benutzer, vorgemerkt oder indexiert sind., Zusätzlich können Dateien explizit auf Entwicklun, g, szweigen, vorgemerkt, und somit isoliert entwickelt, werden, . D, ieses Vorgehen, vermeidet Konflikte, , da die anderen Nutzer, erst, das fertige, , Feature, zu, sehen, bekommen, und sich, auf die Entwicklung von ihren, Eigenen, konzentrieren können, ,, ohne Rücksicht auf potenzielle Änderungen zu nehmen., Somit können jederzeit unterschiedliche Entwicklungsstände des Projektes abgerufen und bei Bedarf widerhergestellt werden., , Der, Workflow, kann sich dabei, wie ein Baum vorgestellt , werden., Dieser ist projektübergreifend meist identisch:, , Alle Dateien samt Versionsbaum werden in einem Projektarchiv (, Repository, ) gespeichert. Der Entwickler klont den aktuellen Stand (der symbolischen Referenz) in sein lokales Arbeitsverzeichnis., , Es existiert ein Hauptzweig, auf dem sich immer eine lauffähige und aktuellste, „live“, Version des Projektes befindet (Trunk – SVN / Master –Git). Neben dem Master gibt es einen, weiteren, Entwicklungszweig „, develop“ (, nightly, , build, ), . Es ist ein zusätzlicher Zweig, der, bestenfalls, (immer), funktionsfähig ist, und die aktuelle, n, , Produktiv-F, eatures, enthält., , , Werden Änderung durchgeführt, so werden diese zunächst auf einem, separaten, , Zweig, (, Branch, ), implementiert, ., Ist der Entwickler mit seinen Änderungen zufrieden,, “, commited, ”, er seine Änderungen,, das, heißt,, er pflegt seine Änderungen in die Versionsverwaltung ein., , Damit andere Entwickler auch auf die neuen lokalen Änderungen zugreifen können, wird der bisher lokale Branch durch einen, “, Push, ”, , in dem Remote Repository publiziert. Auf diesem Weg können die Entwickler ihre Entwicklungsstände synchronisieren., , Ist die Änderung getestet und lauffähig, so kann bei Bedarf der, Entwicklerzweig, mit dem Hauptzweig zusammengeführt werden, (“, merge, ”)., , Git, Im Gegensatz zur zentralen Versionsverwaltung, in der der Versionsbaum nur in einem zentralen Repository vorhanden ist, hat jeder Entwickler in der dezentralen (verteilten) Versionsverwaltung sein eigenes lokales Repository. Änderungen können dabei im eigenen Repository lokal verfolgt und ggf. mit denRepositoriesanderer Entwickler abgeglichen werden. Konflikte bei der Arbeit an denselben Dateien zwischen zwei oder mehr Entwicklern müssen dadurch erst dann gelöst werden, wenn die verschiedenen Versionen zu einer zusammengeführt werden sollen. Im Folgenden soll ein möglicher Workflow mitGitvorgestellt werden, eine der populärsten Applikationen zur dezentralen Versionsverwaltung. Hierbei ist anzumerken, dass wir uns auf eine Variante der verteilten Versionsverwaltung beziehen, in der ein offizielles Repository existiert, welches zu Beginn des Projektes geklont wird undauf dem lokale Änderungenzusammengeführt werden. In der Theorie ist dies nicht zwingend nötig, macht aber in den meisten Projekten Sinn., Im Gegensatz zur zentralen Versionsverwaltung, in der der Versionsbaum nur in einem zentralen Repository vorhanden ist, hat jeder Entwickler in der dezentralen (verteilten) Versionsverwaltung sein eigenes lokales Repository. Änderungen können dabei im eigenen Repository lokal verfolgt und ggf. mit den, Repositories, anderer Entwickler abgeglichen werden. Konflikte bei der Arbeit an denselben Dateien zwischen zwei oder mehr Entwicklern müssen dadurch erst dann gelöst werden, wenn die verschiedenen Versionen zu einer zusammengeführt werden sollen. Im Folgenden soll ein möglicher Workflow mit, Git, vorgestellt werden, eine der populärsten Applikationen zur dezentralen Versionsverwaltung. Hierbei ist anzumerken, dass wir uns auf eine Variante der verteilten Versionsverwaltung beziehen, in der ein offizielles Repository existiert, welches zu Beginn des Projektes geklont wird und, auf dem lokale Änderungen, zusammengeführt werden. In der Theorie ist dies nicht zwingend nötig, macht aber in den meisten Projekten Sinn., , Remote Repositorys, Zunächst wird ein offizielles Repository angelegt, auf dass jeder Entwickler Zugriff hat. In diesem befindet sich ein M, Zunächst wird ein offizielles Repository angelegt, auf dass jeder Entwickler Zugriff hat. In diesem befindet sich ein M, aster-Branch, welche nur dafür da ist, stabile Versionen zur Verfügung zu stellen, welche, aster-Branch, welche nur dafür da ist, stabile Versionen zur Verfügung zu stellen, welche, aus den lokalen Entwicklerversionen zusammengeführt werden. Keiner der Entwickler sollte dabei direkte Änderungen am M, aus den lokalen Entwicklerversionen zusammengeführt werden. Keiner der Entwickler sollte dabei direkte Änderungen am M, aster-Branch vornehmen., aster-Branch vornehmen., , lokalen Branches, Jeder Entwickler erzeugt lokaleBranches, auf denen Features o.Ä. entwickelt werden. Die lokalenBrancheswerden über einen Upstream mit dem Remote Repository synchronisiert., Jeder Entwickler erzeugt lokale, Branches, , auf denen Features o.Ä. entwickelt werden. Die lokalen, Branches, werden über einen Upstream mit dem Remote Repository synchronisiert., , stage/commit/push, Nachdem lokal Veränderungen an Dokumenten/Dateien/Ordnern vorgenommen wurden, müssen diese zunächst “gestaged” werden, was die Änderungen für den nächsten “commit” vormerkt. Nachdem die Änderungen dann durch den “, Nachdem lokal Veränderungen an Dokumenten/Dateien/Ordnern vorgenommen wurden, müssen diese zunächst “, gestaged, ” werden, was die Änderungen für den nächsten “, commit, ” vormerkt. Nachdem die Änderungen dann durch den “, Commit” in den lokalen Branch überführt wurden, wird der Zweig mittels “Push” mit dem Remote Repository synchronisiert., Commit” in den lokalen Branch überführt wurden, wird der Zweig mittels “Push” mit dem Remote Repository synchronisiert., , Entwicklerzweige, Sind alle nötigen Features für eine aktualisierte Version in-place, so können die Entwicklerzweige auf dem Master-Branch zusammengeführt (, Sind alle nötigen Features für eine aktualisierte Version in-place, so können die Entwicklerzweige auf dem Master-Branch zusammengeführt (, merge, merge, ) werden. Hierbei werden potenzielle Konflikte zwischen verschiedenen Branchesaufgelöst., ) werden. Hierbei werden potenzielle Konflikte zwischen verschiedenen , Branches, aufgelöst., , Die Versionsverwaltung stellt ein zentrales Tool für das Projektmanagement dar – nicht nur in der Entwicklerbranche. Die Versionierung von Dokumenten findet beinahe in jedem Bereich Anwendung, wenn auch nicht immer mit Tools wie Git oder SVN (z.B. beim gemeinsamen Arbeiten am Word-Dokument). Mit zahlreichen Zusatzapplikation, welche beispielsweise eine GUI zur Versionsverwaltung anbieten (z.B. GitLab für Git) oder im gleichen Zuge bereits eine vollständige CI-Pipeline für das Repository zur Verfügung stellen (z.B. , ), wird die Arbeit am gemeinsamen Projekt voraussichtlich auch in Zukunft immer einfacher und damit auch zugänglicher werden., , Gern unterstützen wir Sie im Rahmen unsereseoda|analyticinfrastructureconsultingbeim Aufbau einer produktiven Data-Science-Umgebung im Hinblick auf die optimale Versionsverwaltung und viele andere wichtige Aspekte in Ihrem Unternehmen., ,  - Beitrag vom 28.11.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/versionsverwaltung-die-unkomplizierte-arbeit-am-gemeinsamen-projekt;EODA;
28.11.2019;Willkommen zum eoda Data Science Adventskalender;, ×, Adventskalender,  - Beitrag vom 28.11.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/data-science-adventskalender;EODA;
21.11.2019;Package Management: Einsatz von Repositories in Produktivsystemen;, ×, Package Management:, Produktivsystemen, Data Science zeichnet sich unter anderem durch das Verwenden von Open Source Tools aus. Ein Vorteil beim Arbeiten mit Open Source Skriptsprachen, Data Science zeichnet sich unter anderem durch das Verwenden von Open Source Tools aus. Ein Vorteil beim Arbeiten mit Open Source Skriptsprachen, , wie z.B., , wie z.B., R oder Python, R oder Python, ,, ,, ist die große Paketwelt, ist die große Paketwelt, . Diese liefert durch die Entwicklung innerhalb riesiger Communities Werkzeuge für zahlreiche Anwendungsfälle und Problemstellungen., . Diese liefert durch die Entwicklung innerhalb riesiger Communities Werkzeuge für zahlreiche Anwendungsfälle und Problemstellungen.,  Dabei sind die Pakete in digitalen Online-Archiven – sogenannten R,  Dabei sind die Pakete in digitalen Online-Archiven – sogenannten R, epositories, epositories, , , – organisiert. Data, – organisiert. Data, Scientists, Scientists, können über diese, können über diese, Repositories, Repositories, auf die aktuellen oder vergangenen Paketversionen zugreifen und diese für ihre Arbeit benutzen. Ein wichtiger Aspekt dabei ist die kontinuierliche Weiterentwicklung vieler Pakete. Neue Paketversionen weisen unter anderem neue, verbesserte oder erweiterte Funktionalitäten sowie Bugfixes auf. In manchen Fällen beinhaltet eine neue Paketversion allerdings auch unterschiedliches Verhalten bei gleichbleibendem Code oder neue Abhängigkeiten zu anderen Paketen, der Programmiersprache selbst oder anderen Systemkomponenten, wie b, auf die aktuellen oder vergangenen Paketversionen zugreifen und diese für ihre Arbeit benutzen. Ein wichtiger Aspekt dabei ist die kontinuierliche Weiterentwicklung vieler Pakete. Neue Paketversionen weisen unter anderem neue, verbesserte oder erweiterte Funktionalitäten sowie Bugfixes auf. In manchen Fällen beinhaltet eine neue Paketversion allerdings auch unterschiedliches Verhalten bei gleichbleibendem Code oder neue Abhängigkeiten zu anderen Paketen, der Programmiersprache selbst oder anderen Systemkomponenten, wie b, spw., spw., dem zugrundeliegenden Betriebssystem. Solche Veränderungen erfordern zusätzliche Anpassungen, um die Funktionalität des bereits entwickelten Codes weiterhin zu gewährleisten. So muss der Code beispielsweise auf neue Verhaltensweisen der Pakete angepasst werden oder weitere Pakete, dem zugrundeliegenden Betriebssystem. Solche Veränderungen erfordern zusätzliche Anpassungen, um die Funktionalität des bereits entwickelten Codes weiterhin zu gewährleisten. So muss der Code beispielsweise auf neue Verhaltensweisen der Pakete angepasst werden oder weitere Pakete, müssen, müssen, installiert werden, um den Abhängigkeiten gerecht zu werden. Vor allem in Produktivsystemen, die nicht nur eine nahezu ständige Funktionalität garantieren müssten, sondern an denen oftmals eine Vielzahl von Entwicklern arbeiten, ist es wichtig, dass Updates der Paketlandschaft schnell und problemlos durchgeführt werden., installiert werden, um den Abhängigkeiten gerecht zu werden. Vor allem in Produktivsystemen, die nicht nur eine nahezu ständige Funktionalität garantieren müssten, sondern an denen oftmals eine Vielzahl von Entwicklern arbeiten, ist es wichtig, dass Updates der Paketlandschaft schnell und problemlos durchgeführt werden., , Im Idealfall arbeiten alle Entwickler in identischen Umgebungen, also mit den gleichen Paketen und Paketversionen. Arbeiten die Entwickler, jedoch, mit unterschiedlichen Paketversionen,, bei, denen es Änderungen von den Entwicklern genutzten Funktionalitäten gibt, entstehen möglicherweise, unterschiedliche, Skripte und Analysen, . Diese funktionieren dann nicht einheitlich bei allen Entwicklern, wodurch entweder Fehler verursacht oder unterschiedliche Ergebnisse geliefert werden., Zusätzlich zu der Gefahr, dass Skripte ein anderes Verhalten in den verschiedenen Umgebungen der Entwickler aufweisen, besteht die Gefahr, dass die Paketversionen der Entwickler von denen des Produktivsystems abweichen, in dem die Analysen gewinnbringend eingesetzt werden und somit nahezu ständig funktionieren müssen. Um Konflikte zwischen unterschiedlichen Paketversionen in der Entwicklung zu vermeiden, ,, versucht man mit einer guten Infrastruktur für ein reibungsloses Paketmanagement zu sorgen, welches gleiche Entwicklungsbedingungen und geregelte, und, synchrone Updates garantiert., Eine erste Maßnahme, um die Grundlage für ein gutes Paketmanagement zu schaffen, ist die Bereitstellung von Paketen in einem lokalen, unternehmens- oder teamweiten Repository. Das lokale Repository funktioniert für die Entwickler wie ein Online-Repository, wobei im lokalen Repository nur ausgewählte Pakete und Paketversionen zur Verfügung stehen. Somit haben alle Data, Scientists, Zugriff auf das gleiche zentrale Paketarchiv, während gleichzeitig sichergestellt werden kann, dass die Paketversionen im Repository weitestgehend stabil sind und alle Abhängigkeiten erfüllt sind. Somit wird vor allem garantiert, dass sich die entwickelten Algorithmen bzw. der Code unternehmensweit in den verschiedenen Entwicklungsumgebungen und im Produktivsystem gleich verhalten. Allerdings kann dabei nicht immer die Koexistenz von unterschiedlichen Versionen des gleichen Pakets gewährleistet werden, da somit wieder die Gefahr wie im Falle eines Online-, Repositories, besteht, also, dass verschiedene Entwickler auf unterschiedlichen Paketversionen entwickeln., Hierfür eignet sich der, RStudio, Package Manager. Der, RStudio, Package Manager agiert als Brücke, um verschiedene Paketquellen, wie z.B. Online Repository,, Local, Repository und u.a. externes Entwicklungs-Repository (, GitLab, ) miteinzubinden. Unternehmen mit restriktiven Corporate-, Governance, -Grundsätzen wollen lediglich eine abgesegnete Teilmenge der Pakete in ihrem lokalem Repository haben., , Um diesem Problem vorzubeugen, kann man auch das lokale Repository um unterschiedliche Paketversionen erweitern und die Einschränkung auf eine bestimmte Version innerhalb unterschiedlicher Projekte gewährleisten. Dafür, wird für jedes Projekt eine Projektumgebung definiert, , die einen bestimmten Teil der Pakete des lokalen, Repositories, enth, ält, und auf fixe Paketversionen beschränkt, ist, . Dies hat den Vorteil, dass in unterschiedlichen Projekten mit unterschiedlichen Paketen bzw. Paketversionen gearbeitet werden kann, während man innerhalb eines Projekts eine projektweit stabile und konfliktfreie Paketwelt bereitstellt. Für die Data, Scientists, bedeutet das entweder die Entwicklung auf einem zentralen Entwicklungssystem (bspw. einem, RStudio, -Server) oder auf ihrem lokalen System mit den für das Projekt definierten Paketen zu arbeiten (bspw. als R-Projekt oder, conda, , environment, , wahlweise innerhalb eines Docker Containers). Zusätzlich, wird ein Produktivsystem betrieben, , welches eine zu der Entwicklungsumgebung identische Paketlandschaft umfasst. In diesem Fall stellt das lokale Repository vor allem eine zusätzliche Sicherheitsebene dar, um nur Pakete zur Verfügung zu stellen, die sich über einen gewissen Zeitraum als stabil erwiesen haben und die möglicherweise bereits erste Bugfixes enthalten., , Ist es an der Zeit ein Update der Pakete durchzuführen, sollte dies nahezu zeitgleich auf den Entwicklungs- und Produktivumgebungen geschehen, um ein unterschiedliches Verhalten der Umgebungen auf einen möglichst kleinen Zeitraum zu beschränken., Es ist, besonders wichtig, dass das Produktivsystem ohne Unterbrechungen stabil läuft, . Daher e, mpfiehlt es sich ein Testsystem einzurichten, auf dem die Updates zuvor durchgeführt werden, um fehlende Paketabhängigkeiten oder Konflikte zwischen bestimmten Paketversionen zu prüfen. Hat man auf dem Testsystem einen stabilen Zustand erreicht, kann man zunächst die Entwicklungsumgebungen updaten, um gegebenenfalls die Algorithmen und Analysen auf die neuen Paketversionen anzupassen. Ein Update der Paketwelt auf dem Produktivsystem kann dann zeitgleich mit den bereits auf den Entwicklungsumgebungen getesteten Anpassungen der Analysen geschehen, um das Fehlerrisiko auf dem Produktivsystem so gering wie möglich zu halten. Um solche Updates regelmäßig schnell und problemlose durchzuführen, ist eine verlässliche Infrastruktur von großer Bedeutung. Dabei hängt der Aufbau einer solchen Infrastruktur von vielen Faktoren ab, wie zum Beispiel Anzahl der Projekte, Größe der Entwicklerteams oder Länge der Updatezyklen., , Ein gutes Paketmanagement in Produktivsystemen und eine vollkommen funktionsfähige Infrastruktur sind die Grundlage für eine komplikationsfreie Entwicklungsumgebung., Gern unterstützen und beraten wir Sie bei der Planung bzw.Implementierung einer IT-Infrastrukturin Ihrem Unternehmen. Erfahren Sie mehr über, !, ,  - Beitrag vom 21.11.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/package-management-einsatz-von-repositories-in-produktivsystemen;EODA;
14.11.2019;Filter, die Analystenherzen höher schlagen lassen;, ×,  - Beitrag vom 14.11.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/filter-die-analystenherzen-hoeher-schlagen-lassen;EODA;
23.10.2019;Kubernetes: Horizontale Skalierung von Data-Science-Anwendungen in der Cloud;, ×, Kubernetes:, Skalierung, Data-Science-Anwendungen, Cloud, Kubernetes, Job-Launcher, Fazit,  - Beitrag vom 23.10.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/horizontale-skalierung-von-data-science-anwendungen-in-der-cloud;EODA;
16.09.2019;R, Python und Julia in Data Science: Ein Vergleich;", ×, Data Science, „In welcher Programmiersprache soll entwickelt werden?“, R &amp; RStudio, Python &amp; Jupyter Notebook, barrierefreier Workflow, effizient,  - Beitrag vom 16.09.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden";https://www.eoda.de/wissen/blog/r-python-julia-in-data-science-ein-vergleich;EODA;
04.09.2019;Einfacher Datenzugang: Die Vorteile der einmaligen Datenbankverbindung mit ODBC und DBI ;, ×, Vorteile, Datenbankverbindung, Jeder Entwickler hat seine Lieblingstools und, Frameworks, mit denen er arbeitet, wenn er eine Verbindung zur Datenbank herstellt. Die Anzahl an verschiedenen Front-End und Back-End Kombinationen erhöhe, n die Komplexität der Analysen. Auch jedes Relational Database Management System, , (, RDBMS), das einen eigenen Treiber braucht, kann unter Umständen plattform- und sprachenabhängig, sein, ., Aus diesem Grund können viele Arten von Datenbank-Performance-Problemen entstehen., , Durch, die Bereitstellung eines Servers verschiebt sich der wiederkehrende clientseitige Konfi, g, urationsaufwand zu, einer e, inmalige, n, zentrale, n, Konfiguration von verschiedenen Datenbanktreibern, . So wird die Nähe zu den Daten geschaffen und schließlich ein nutzerfreundlicher Zugang ermöglicht., , Besonders wichtig ist, ein, optimaler, Datenz, ugang für die Arbeit von Data Scientists., Er ermöglicht ihnen einen schnellen und effizienten Zugriff auf die relevanten Daten., Die Verbindung, Die Verbindung, des, des, RBDMS, RBDMS, zur, zur, I, I, nteg, nteg, rated Development Environm, rated Development Environm, en, en, t (IDE, t (IDE, ), ), findet über ein, findet über ein, B, B, ack, ack, –, –, E, E, nd statt, nd statt, . Dieses, . Dieses, kann, kann, b, b, spw., spw., , , durch, durch, J, J, ava, ava, D, D, atabase, atabase, C, C, onnectivit, onnectivit, y, y, , , (, (, JDBC, JDBC, ), ), , , oder , oder , O, O, pen, pen, D, D, atabase, atabase, C, C, onnectivity, onnectivity, (ODBC), (ODBC), bereitgestellt werden., bereitgestellt werden., Beide, Beide, B, B, ack, ack, –, –, E, E, nds haben eine API (, nds haben eine API (, Application, Application, , , Programming, Programming, Interface), Interface), , die clientseitig die Kommunikation mit der Datenbank realisieren., , die clientseitig die Kommunikation mit der Datenbank realisieren., , , Beide Back-End-Systeme werden standardmäßig von vielen RDBMS-Anbietern bereitgestellt, jedoch gibt es einen zentralen Unterschied: Während das ODBC Back-End sprachenunabhängig ist, ist das JDBC von der Programmiersprache Java abhängig. Zwar spiegelt sich die Sprachenunabhängigkeit von ODBC in einer höheren Komplexität des Back-Ends wider, jedoch können zusätzliche Ebenen, wie z.B. die Kommunikation von JDBC zu MS SQL (linke Seite) mittels ODBC vermieden werden., Beide Back-End-Systeme werden standardmäßig von vielen RDBMS-Anbietern bereitgestellt, jedoch gibt es einen zentralen Unterschied: Während das ODBC Back-End sprachenunabhängig ist, ist das JDBC von der Programmiersprache Java abhängig. Zwar spiegelt sich die Sprachenunabhängigkeit von ODBC in einer höheren Komplexität des Back-Ends wider, jedoch können zusätzliche Ebenen, wie z.B. die Kommunikation von JDBC zu MS SQL (linke Seite) mittels ODBC vermieden werden., Schließlich lässt sich sagen, dass die Verwendung des ODBC Back-Ends, Schließlich lässt sich sagen, dass die Verwendung des ODBC Back-Ends, vorteilhaft, vorteilhaft, ist, ist, , da dieses plattform- und sprachenunabhängig ist., , da dieses plattform- und sprachenunabhängig ist., Als, F, ront, –, E, nd, ist es empfehlenswert interlingual das, D, ataBase, Interface (DBI), zu verwenden. Dieses Interface, definiert, ein Set an Klassen und Methoden, die ähnlich in, R’s, DBI,, Perl’s, ?, DBI, und, , Python’s, ?, DB-API, , implentiert, sind, ., D, ieses schleust uniforme Kommandos zum, ODBC, , B, ack-, E, nd, welches die Befehle in die, r, ichtige, Datenbankmanagementsystem, –, Logik übersetzt. Dieser Ansatz erlaubt es, eine Verbindung mit einer Datenbank (bspw., SQL Server, ,?, Oracle, ,?, MySQL, ,?, PostgreSQL, ,?, SQLite etc.), , effizient und sehr leicht, aufzubauen,, sofern, die grundlegenden ODBC, –, Treiber installiert sind., , , Zusätzlich bietet es den Vorteil, jede Datenbank mit den gleichen Funktionen und Methoden anzusprechen., , Die Installation und Konfiguration der ODBC ist, dabei die Arbeit, die den größten Aufwand erfordert, ., ,  - Beitrag vom 04.09.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/einfacher-datenzugang-die-vorteile-der-einmaligen-datenbankverbindung-mit-odbc-und-dbi;EODA;
27.08.2019;Data science courses with R in Frankfurt!;, ×,  - Beitrag vom 27.08.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/data-science-courses-with-r-in-frankfurt;EODA;
27.08.2019;Anomalieerkennung in Zeitreihen: Welcher Algorithmus ist der Richtige?;, ×, Algorithmus,  - Beitrag vom 27.08.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/anomalieerkennung-in-zeitreihen-welcher-algorithmus-ist-der-richtige;EODA;
22.08.2019;Ausreißer in der Datenflut: Mit der Anomalieerkennung Maschinenausfälle vermeiden;, ×, Anomalieerkennung,  - Beitrag vom 22.08.2019, Hiermit erkläre ich mich mit der Datenschutzerklärung von eoda einverstanden;https://www.eoda.de/wissen/blog/mit-der-anomalieerkennung-maschinenausfaelle-vermeiden;EODA;
